Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1000,,,,-0.0625,-0.017578125,-1.03125,0.00025698701851213103,0.0012509023039948112,22.21040153503418,0.03125,0,0,0.6940750479698181,0,0,0,0,0.05859375,,
0,1175,,,,-0.01953125,-0.02734375,-1.048828125,0.001985012236371214,0.0806301942727503,22.208999633789062,0.0830078125,478,0,1.8435204774141312,0.09942757285133041,5.393353318797709,0.810944006380534,0.04373707548171564,0.072265625,,
0.017,1175,,,,-0.0625,-0.01953125,-0.994140625,-0.0016103132866355846,0.0783192052704548,22.2096004486084,0.083984375,478,0,1.865259412676096,0.08064812716332655,4.323694957133084,0.9711224305537155,0.04198837155743924,0.072265625,,
0.032,1175,,,,-0.041015625,-0.04296875,-1.015625,-0.0027884984372198705,0.0783192052704548,22.20800018310547,0.08203125,478,0,1.8217500150203705,0.13964979891208842,7.665694950496646,0.5608257647385362,0.04299119232864617,0.072265625,,
0.047,1175,,,,-0.03125,-0.05078125,-0.990234375,-0.00028249791547072764,0.07486332263399456,22.2080020904541,0.09375,478,0,2.082000195980072,0.014151248938944386,0.679694889859647,0,0.03595740422048986,0.072265625,,
0.06200000000372529,1175,,,,-0.08203125,-0.03125,-1.00390625,0.0026785787862597843,0.07437568275277623,22.20800018310547,0.0830078125,479,0,1.8434375151991844,0.13429069678050157,7.284797866663324,0.5538409177691843,0.040346191362358105,0.07421875,,
0.0770000000037253,1175,,,,-0.041015625,-0.02734375,-1.076171875,0.005776708688414665,0.07437568275277623,22.2096004486084,0.076171875,479,0,1.6917469091713428,0.289670572564272,17.12257140792764,0.25675953927378586,0.04396383545882001,0.07421875,,
0.09199500000104308,1175,,,,-0.041015625,-0.0390625,-1.025390625,0.007525750258365616,0.08044997953403919,22.210399627685547,0.080078125,479,0,1.7785671576857567,0.37729425338878014,21.213382455555372,0.21322874337855363,0.04523302883806728,0.07421875,,
0.108,1175,,,,-0.0625,-0.0234375,-1.013671875,0.006976827463006625,0.0778527671232025,22.209001541137695,0.08056640625,478,0,1.7892994405701756,0.3494816874084579,19.53176083803461,0.22276637068028063,0.04351019474884206,0.072265625,,
0.14,1175,,,,-0.041015625,-0.0625,-0.990234375,-0.00014767054946006415,0.08308959541280789,22.210670471191406,0.0797526016831398,479,0,1.7713587552044032,0.0074037679328719285,0.41797111461012776,0,0.04690726549248342,0.072265625,,
0.156,1175,,,,-0.0625,-0.025390625,-1.005859375,0.0018136060840755694,0.08862324797793748,22.20600128173828,0.087890625,480,0,1.9516993314027786,0.09110331037534296,4.667896786635813,0.9727774722215066,0.045408248366944806,0.072265625,,
0.172,1175,,,,-0.041015625,-0.03125,-1.05859375,0.0007910498429103288,0.07859482781201298,22.20800018310547,0.08203125,480,0,1.8217500150203705,0.03975315418178699,2.18214101023858,0,0.04314248780787531,0.072265625,,
0.1880000000037253,1175,,,,-0.041015625,-0.041015625,-1.025390625,0.0025284083531106724,0.0659797961022348,22.20800018310547,0.0716145858168602,480,0,1.5904167349338536,0.12717719301067654,7.996469743885455,0.5188021101920042,0.041485853772142894,0.072265625,,
0.20300000000372528,1175,,,,-0.041015625,-0.0390625,-1.03515625,0.005626538255265554,0.07166186080512647,22.20720100402832,0.083984375,481,0,1.865057896822691,0.28321434862763734,15.185284548545155,0.25303047374674353,0.038423397432974855,0.072265625,,
0.2190000000037253,1175,,,,-0.01953125,-0.05859375,-1.03515625,0.007220456958815635,0.0806301942727503,22.209001541137695,0.07568359375,481,0,1.6808570502325892,0.36350039590735944,21.62589589977684,0.22181597373913028,0.04796969156990064,0.072265625,,
0.2339950000010431,1175,,,,-0.0625,-0.03125,-1.017578125,0.006029862864337297,0.0806301942727503,22.207202911376953,0.091796875,480,0,2.0385518297553062,0.3029223275755278,14.859682405616761,0.2661744841262872,0.03955268298595508,0.072265625,,
0.249,1175,,,,-0.041015625,-0.060546875,-0.9921875,0.0024384258507488465,0.0806301942727503,22.2096004486084,0.07421875,479,0,1.6483687832951546,0.12244030662407983,7.427968053320981,0.658526562827907,0.04891514270948964,0.072265625,,
0.265,1175,,,,-0.03125,-0.029296875,-1.037109375,-0.0011913790642290177,0.07609302320402336,22.207000732421875,0.07568359375,479,0,1.6807056218385696,0.059815874474700166,3.558973903429082,0,0.04527445033520095,0.072265625,,
0.281,1175,,,,-0.041015625,-0.05078125,-1.009765625,-0.0022546503029875083,0.07414246367915009,22.20800018310547,0.08203125,480,0,1.8217500150203705,0.11335627307569253,6.22238354006134,0.6540658198037457,0.04069848391263553,0.072265625,,
0.2960000000037253,1175,,,,-0.041015625,-0.01953125,-1.044921875,-0.002007935446295096,0.07414246367915009,22.2080020904541,0.078125,480,0,1.7350001633167267,0.10098186882672856,5.820280076152026,0.7342156026679273,0.042733404438080894,0.072265625,,
0.324,1175,,,,-0.041015625,-0.02734375,-1.03125,0.0016373023448502018,0.07363362206396576,22.21040153503418,0.080078125,480,0,1.778567310422659,0.08234809915063455,4.630024327337116,0.8941751275797161,0.04140052593593855,0.072265625,,
0.34,1175,,,,-0.041015625,-0.0390625,-1.025390625,0.005893233829467966,0.0797248802324015,22.2080020904541,0.0748697891831398,480,0,1.6627084346910266,0.29644586311055676,17.829094802519837,0.26893571526302207,0.04794880363207901,0.072265625,,
0.355,1175,,,,-0.041015625,-0.037109375,-1.041015625,0.0057612736789295176,0.08277156940331767,22.20880126953125,0.08203125,480,0,1.8218157291412354,0.2898168352411171,15.908131135618778,0.2855995902876199,0.04543355734574452,0.072265625,,
0.37,1175,,,,-0.08203125,0.001953125,-1.015625,0.0027656941278498487,0.07804358272889662,22.20800018310547,0.06591796875,479,0,1.4639062620699406,0.1386573295027597,9.471735526747484,0.562852198356693,0.0533118716348301,0.072265625,,
0.3859950000010431,1175,,,,-0.01953125,-0.041015625,-1.0625,0.00018269989979725318,0.08404367344127851,22.206401824951172,0.08203125,478,0,1.8216188997030258,0.00915244069054229,0.5024344385115015,0,0.046136803617364726,0.072265625,,
