k_id,AR,lambda,twist,alpha,v,predicted_performance,model_uncertainty_std,pred_std,95_conf_lower,95_conf_upper
LS_028_01,19.9275,0.8914,-12.6112,17.3303,17.00059491672142,0.40225322109261524,0.09363286670777164,0.09363286670777164,0.09954143478896732,0.7049650073962632
LS_028_01,19.9275,0.8914,-12.6112,17.3303,17.169798433004765,0.3587896569611826,0.08148913645629499,0.08148913645629499,0.09533812622876592,0.6222411876935993
LS_028_01,19.9275,0.8914,-12.6112,17.3303,17.339001949288118,0.3196877927685522,0.05880182854768879,0.05880182854768879,0.12958353575433978,0.5097920497827646
LS_028_01,19.9275,0.8914,-12.6112,17.3303,17.508205465571464,0.3055942473719162,0.03022722315614441,0.03022722315614441,0.20787069112159803,0.40331780362223435
LS_028_01,19.9275,0.8914,-12.6112,17.3303,17.677408981854818,0.31096436277238526,0.034865381305918014,0.034865381305918014,0.19824580329249863,0.4236829222522719
LS_028_01,19.9275,0.8914,-12.6112,17.3303,17.846612498138164,0.3120930778731572,0.078375818970692,0.078375818970692,0.058706793784727374,0.565479361961587
LS_028_01,19.9275,0.8914,-12.6112,17.3303,18.015816014421517,0.30596774471068283,0.11002619050448473,0.11002619050448473,-0.049743084604698784,0.6616785740260644
LS_028_01,19.9275,0.8914,-12.6112,17.3303,18.185019530704864,0.32632053994672805,0.12123993171122388,0.12123993171122388,-0.06564392285435228,0.7182850027478084
LS_028_01,19.9275,0.8914,-12.6112,17.3303,18.354223046988213,0.3887678065941831,0.11093386366719793,0.11093386366719793,0.03012250166008168,0.7474131115282845
LS_028_01,19.9275,0.8914,-12.6112,17.3303,18.523426563271563,0.4302072007786455,0.0921715419111967,0.0921715419111967,0.132219826480043,0.728194575077248
LS_028_01,19.9275,0.8914,-12.6112,17.3303,18.692630079554913,0.36690615044821806,0.08622492761083705,0.08622492761083705,0.0881439723933537,0.6456683285030824
LS_028_01,19.9275,0.8914,-12.6112,17.3303,18.861833595838263,0.24414813720741302,0.09142183264565007,0.09142183264565007,-0.05141545323236224,0.5397117276471883
LS_028_01,19.9275,0.8914,-12.6112,17.3303,19.031037112121613,0.2557648578603864,0.08420016932332208,0.08420016932332208,-0.01645134740097487,0.5279810631217476
LS_028_01,19.9275,0.8914,-12.6112,17.3303,19.200240628404963,0.5235836337534314,0.05946051102491241,0.05946051102491241,0.3313498793063403,0.7158173882005225
LS_028_01,19.9275,0.8914,-12.6112,17.3303,19.369444144688313,0.890672893006001,0.032973028502403606,0.032973028502403606,0.7840722440164168,0.9972735419955853
LS_028_01,19.9275,0.8914,-12.6112,17.3303,19.538647660971662,1.0471167049338863,0.03211653890501952,0.03211653890501952,0.9432850568847925,1.1509483529829803
LS_028_01,19.9275,0.8914,-12.6112,17.3303,19.707851177255012,0.869543489971794,0.06699841285507284,0.06699841285507284,0.6529399623006176,1.0861470176429704
LS_028_01,19.9275,0.8914,-12.6112,17.3303,19.877054693538362,0.5397904854387829,0.08888755237861397,0.08888755237861397,0.2524201345483518,0.827160836329214
LS_028_01,19.9275,0.8914,-12.6112,17.3303,20.046258209821712,0.31646126832119936,0.08798557389768343,0.08798557389768343,0.03200698234227084,0.6009155543001279
LS_028_01,19.9275,0.8914,-12.6112,17.3303,20.21546172610506,0.28659696152465153,0.08674501664985325,0.08674501664985325,0.0061533537798376114,0.5670405692694654
LS_028_01,19.9275,0.8914,-12.6112,17.3303,20.38466524238841,0.36686777142270166,0.09118163867251997,0.09118163867251997,0.072080719705088,0.6616548231403153
LS_028_01,19.9275,0.8914,-12.6112,17.3303,20.55386875867176,0.4519616527506421,0.09302983227964406,0.09302983227964406,0.15119945568162502,0.7527238498196591
LS_028_01,19.9275,0.8914,-12.6112,17.3303,20.72307227495511,0.4951632779335722,0.09697988525597828,0.09697988525597828,0.1816306976166296,0.8086958582505148
LS_028_01,19.9275,0.8914,-12.6112,17.3303,20.89227579123846,0.4898962208729938,0.08904812593058321,0.08904812593058321,0.20200674129988078,0.7777857004461068
LS_028_01,19.9275,0.8914,-12.6112,17.3303,21.06147930752181,0.4473731203740121,0.06189588849816355,0.06189588849816355,0.24726587565397684,0.6474803650940474
LS_028_01,19.9275,0.8914,-12.6112,17.3303,21.23068282380516,0.4031689647738306,0.032386808122444675,0.032386808122444675,0.2984635457886721,0.507874383758989
LS_028_01,19.9275,0.8914,-12.6112,17.3303,21.39988634008851,0.40157443092002865,0.026102639629723656,0.026102639629723656,0.3171855090875393,0.485963352752518
LS_028_01,19.9275,0.8914,-12.6112,17.3303,21.56908985637186,0.44481403505911565,0.05857258329519024,0.05857258329519024,0.2554509199358383,0.634177150182393
LS_028_01,19.9275,0.8914,-12.6112,17.3303,21.73829337265521,0.47931156988308876,0.07705567256406082,0.07705567256406082,0.23019327299813622,0.7284298667680413
LS_028_01,19.9275,0.8914,-12.6112,17.3303,21.90749688893856,0.4581477400050319,0.07172156392572467,0.07172156392572467,0.22627442996094935,0.6900210500491144
LS_028_01,19.9275,0.8914,-12.6112,17.3303,22.07670040522191,0.3987945645297094,0.0787878948475985,0.0787878948475985,0.14407605353018516,0.6535130755292337
LS_028_01,19.9275,0.8914,-12.6112,17.3303,22.24590392150526,0.35361489889327774,0.09315796326671484,0.09315796326671484,0.05243845882027259,0.6547913389662829
LS_028_01,19.9275,0.8914,-12.6112,17.3303,22.41510743778861,0.3437122515887163,0.09570445309523641,0.09570445309523641,0.03430309888071659,0.6531214042967161
LS_028_01,19.9275,0.8914,-12.6112,17.3303,22.58431095407196,0.352249473527071,0.10518575387581666,0.10518575387581666,0.012187606695416242,0.6923113403587258
LS_028_01,19.9275,0.8914,-12.6112,17.3303,22.75351447035531,0.36534282369185755,0.10974478850284235,0.10974478850284235,0.01054175721490791,0.7201438901688072
LS_028_01,19.9275,0.8914,-12.6112,17.3303,22.92271798663866,0.3826863872339541,0.08754117521569761,0.08754117521569761,0.09966882666550314,0.665703947802405
LS_028_01,19.9275,0.8914,-12.6112,17.3303,23.09192150292201,0.3943173811950691,0.04958306153370715,0.04958306153370715,0.23401707581067369,0.5546176865794645
LS_028_01,19.9275,0.8914,-12.6112,17.3303,23.26112501920536,0.38614331887756503,0.02283096198835824,0.02283096198835824,0.3123316165391492,0.45995502121598086
LS_028_01,19.9275,0.8914,-12.6112,17.3303,23.43032853548871,0.37816341489137006,0.035611230154834486,0.035611230154834486,0.26303355214472907,0.49329327763801106
LS_028_01,19.9275,0.8914,-12.6112,17.3303,23.59953205177206,0.4214915155878738,0.05966928527789246,0.05966928527789246,0.22858280127598388,0.6144002298997637
LS_028_01,19.9275,0.8914,-12.6112,17.3303,23.76873556805541,0.5298236807065348,0.06654465649956058,0.06654465649956058,0.3146871314773668,0.7449602299357029
LS_028_01,19.9275,0.8914,-12.6112,17.3303,23.93793908433876,0.63558966866078,0.07162537271376418,0.07162537271376418,0.40402734144380825,0.8671519958777518
LS_028_01,19.9275,0.8914,-12.6112,17.3303,24.107142600622108,0.6490983080880252,0.08739496564753978,0.08739496564753978,0.3665534379445067,0.9316431782315436
LS_028_01,19.9275,0.8914,-12.6112,17.3303,24.276346116905458,0.5560306353834183,0.09227209958283092,0.09227209958283092,0.25771816164615474,0.8543431091206819
LS_028_01,19.9275,0.8914,-12.6112,17.3303,24.445549633188808,0.4305975163496251,0.09771906344568165,0.09771906344568165,0.1146751987740749,0.7465198339251753
LS_028_01,19.9275,0.8914,-12.6112,17.3303,24.614753149472158,0.35628722120646883,0.10391237798661304,0.10391237798661304,0.020342134129724965,0.6922323082832127
LS_028_01,19.9275,0.8914,-12.6112,17.3303,24.783956665755507,0.3548293603977915,0.08615173110849896,0.08615173110849896,0.0763038240773205,0.6333548967182625
LS_028_01,19.9275,0.8914,-12.6112,17.3303,24.953160182038857,0.38838679178728563,0.05082580557792345,0.05082580557792345,0.22406873833247137,0.5527048452421
LS_028_01,19.9275,0.8914,-12.6112,17.3303,25.122363698322204,0.4100813194811035,0.02176426623154628,0.02176426623154628,0.33971820725148827,0.4804444317107187
LS_028_01,19.9275,0.8914,-12.6112,17.3303,25.291567214605557,0.40854987976866397,0.02561801525956919,0.02561801525956919,0.32572773159091695,0.491372027946411
LS_028_01,19.9275,0.8914,-12.6112,17.3303,25.460770730888903,0.41089091424489776,0.056357056250916214,0.056357056250916214,0.22869052063979609,0.5930913078499994
LS_028_01,19.9275,0.8914,-12.6112,17.3303,25.629974247172257,0.4426253930608044,0.07358673666264712,0.07358673666264712,0.2047220447319729,0.6805287413896359
LS_028_01,19.9275,0.8914,-12.6112,17.3303,25.799177763455603,0.4895433397543565,0.07482787516056384,0.07482787516056384,0.2476274340301909,0.731459245478522
LS_028_01,19.9275,0.8914,-12.6112,17.3303,25.968381279738956,0.5125932227705019,0.08150829235487903,0.08150829235487903,0.2490797616873172,0.7761066838536865
LS_028_01,19.9275,0.8914,-12.6112,17.3303,26.137584796022303,0.49661868733963976,0.09156154511605463,0.09156154511605463,0.20060341136494375,0.7926339633143358
LS_028_01,19.9275,0.8914,-12.6112,17.3303,26.306788312305656,0.46262209702912904,0.08011991920931338,0.08011991920931338,0.20359719781238678,0.7216469962458714
LS_028_01,19.9275,0.8914,-12.6112,17.3303,26.475991828589002,0.4323528953579232,0.046398938019316396,0.046398938019316396,0.2823467500344487,0.5823590406813977
LS_028_01,19.9275,0.8914,-12.6112,17.3303,26.645195344872356,0.4069506046445679,0.01915591274600928,0.01915591274600928,0.3450202080914099,0.4688810011977259
LS_028_01,19.9275,0.8914,-12.6112,17.3303,26.814398861155702,0.3854952992003007,0.02865521115543792,0.02865521115543792,0.2928540028183022,0.47813659558229915
LS_028_01,19.9275,0.8914,-12.6112,17.3303,26.983602377439055,0.3794146817063533,0.05352707200877089,0.05352707200877089,0.20636352826949994,0.5524658351432066
LS_028_01,19.9275,0.8914,-12.6112,17.3303,27.1528058937224,0.3970541386003754,0.07313638247520585,0.07313638247520585,0.16060676962305895,0.6335015075776919
LS_028_01,19.9275,0.8914,-12.6112,17.3303,27.322009410005755,0.4296684620043938,0.07860194624133957,0.07860194624133957,0.1755511163514032,0.6837858076573844
LS_028_01,19.9275,0.8914,-12.6112,17.3303,27.491212926289105,0.46246341296382987,0.08317743330232613,0.08317743330232613,0.19355367752143732,0.7313731484062225
LS_028_01,19.9275,0.8914,-12.6112,17.3303,27.66041644257245,0.4884422861196832,0.0962591845819474,0.0962591845819474,0.17723970589882887,0.7996448663405376
LS_028_01,19.9275,0.8914,-12.6112,17.3303,27.8296199588558,0.5025689825884316,0.09884890803234883,0.09884890803234883,0.18299391694373424,0.822144048233129
LS_028_01,19.9275,0.8914,-12.6112,17.3303,27.99882347513915,0.49452815468613565,0.0753765424316721,0.0753765424316721,0.2508384268462605,0.7382178825260108
LS_028_01,19.9275,0.8914,-12.6112,17.3303,28.1680269914225,0.4628518457241868,0.037170746369539966,0.037170746369539966,0.34268012154873395,0.5830235698996397
LS_028_01,19.9275,0.8914,-12.6112,17.3303,28.33723050770585,0.42793001030837585,0.020157738937695378,0.020157738937695378,0.36276074468376696,0.49309927593298475
LS_028_01,19.9275,0.8914,-12.6112,17.3303,28.5064340239892,0.41368673126919386,0.03519710732432056,0.03519710732432056,0.29989571316313446,0.5274777493752533
LS_028_01,19.9275,0.8914,-12.6112,17.3303,28.67563754027255,0.4233705901066047,0.05840248330114496,0.05840248330114496,0.2345574023203637,0.6121837778928457
LS_028_01,19.9275,0.8914,-12.6112,17.3303,28.8448410565559,0.4473940191894412,0.07679044003793245,0.07679044003793245,0.1991332097935851,0.6956548285852974
LS_028_01,19.9275,0.8914,-12.6112,17.3303,29.01404457283925,0.4805846621397025,0.08235113240317302,0.08235113240317302,0.21434632863128694,0.746822995648118
LS_028_01,19.9275,0.8914,-12.6112,17.3303,29.1832480891226,0.5150755307444368,0.08606326246266292,0.08606326246266292,0.23683601046464164,0.7933150510242319
LS_028_01,19.9275,0.8914,-12.6112,17.3303,29.35245160540595,0.5338581607093964,0.10140757306524105,0.10140757306524105,0.20601102041940567,0.8617053009993871
LS_028_01,19.9275,0.8914,-12.6112,17.3303,29.5216551216893,0.5298320880766827,0.11169227870932978,0.11169227870932978,0.16873485381225528,0.8909293223411101
LS_028_01,19.9275,0.8914,-12.6112,17.3303,29.69085863797265,0.5159818340140891,0.09829899461738578,0.09829899461738578,0.19818461922464048,0.8337790488035378
LS_028_01,19.9275,0.8914,-12.6112,17.3303,29.860062154256,0.5030287294731765,0.06551533917408703,0.06551533917408703,0.2912199271903863,0.7148375317559665
LS_028_01,19.9275,0.8914,-12.6112,17.3303,30.02926567053935,0.48368514060221957,0.031605700467137204,0.031605700467137204,0.3815050153728482,0.5858652658315909
LS_028_01,19.9275,0.8914,-12.6112,17.3303,30.1984691868227,0.4519521065365497,0.026414644512262886,0.026414644512262886,0.36655448382102873,0.5373497292520707
LS_028_01,19.9275,0.8914,-12.6112,17.3303,30.36767270310605,0.4225595163019671,0.05067053011968996,0.05067053011968996,0.2587434629779154,0.5863755696260188
LS_028_01,19.9275,0.8914,-12.6112,17.3303,30.5368762193894,0.41617358334587085,0.06859084020384351,0.06859084020384351,0.1944217936994457,0.637925372992296
LS_028_01,19.9275,0.8914,-12.6112,17.3303,30.70607973567275,0.43250439283362274,0.07319477295912323,0.07319477295912323,0.19586824946210843,0.669140536205137
LS_028_01,19.9275,0.8914,-12.6112,17.3303,30.8752832519561,0.4496159263308743,0.07442888840619133,0.07442888840619133,0.2089899308420169,0.6902419218197318
LS_028_01,19.9275,0.8914,-12.6112,17.3303,31.044486768239448,0.45005344003661596,0.08290292143154195,0.08290292143154195,0.182031191880349,0.7180756881928829
LS_028_01,19.9275,0.8914,-12.6112,17.3303,31.213690284522798,0.4425623528396882,0.10067982123259221,0.10067982123259221,0.11706800879521279,0.7680566968841636
LS_028_01,19.9275,0.8914,-12.6112,17.3303,31.382893800806148,0.45312286207575864,0.10731169655669925,0.10731169655669925,0.10618789684247476,0.8000578273090425
LS_028_01,19.9275,0.8914,-12.6112,17.3303,31.552097317089498,0.49205627960465703,0.0898799942113402,0.0898799942113402,0.20147739894737976,0.7826351602619344
LS_028_01,19.9275,0.8914,-12.6112,17.3303,31.721300833372847,0.5354066617654882,0.05764946698256074,0.05764946698256074,0.3490279494249884,0.7217853741059881
LS_028_01,19.9275,0.8914,-12.6112,17.3303,31.890504349656197,0.5469930497760291,0.026297348791946132,0.026297348791946132,0.46197464002569133,0.632011459526367
LS_028_01,19.9275,0.8914,-12.6112,17.3303,32.059707865939544,0.5161972015460523,0.02955906011094702,0.02955906011094702,0.4206337930735977,0.6117606100185069
LS_028_01,19.9275,0.8914,-12.6112,17.3303,32.2289113822229,0.46553466245497077,0.047992691220693856,0.047992691220693856,0.31037596872109835,0.6206933561888432
LS_028_01,19.9275,0.8914,-12.6112,17.3303,32.39811489850625,0.42433884307500014,0.05200089717159669,0.05200089717159669,0.25622175955842974,0.5924559265915705
LS_028_01,19.9275,0.8914,-12.6112,17.3303,32.5673184147896,0.40543973254842114,0.06521887128019903,0.06521887128019903,0.19458940060725377,0.6162900644895886
LS_028_01,19.9275,0.8914,-12.6112,17.3303,32.73652193107294,0.4059907890242157,0.09030650089025177,0.09030650089025177,0.11403302717720931,0.6979485508712221
LS_028_01,19.9275,0.8914,-12.6112,17.3303,32.905725447356296,0.4193083213409792,0.10146608850362779,0.10146608850362779,0.09127200268335739,0.747344639998601
LS_028_01,19.9275,0.8914,-12.6112,17.3303,33.07492896363965,0.4392618914402092,0.09543820100448848,0.09543820100448848,0.13071352243809486,0.7478102604423236
LS_028_01,19.9275,0.8914,-12.6112,17.3303,33.244132479922996,0.45531206143733044,0.07405447933542358,0.07405447933542358,0.21589651739149163,0.6947276054831693
LS_028_01,19.9275,0.8914,-12.6112,17.3303,33.41333599620634,0.45312986334721006,0.04039348222839084,0.04039348222839084,0.32253914675040696,0.5837205799440132
LS_028_01,19.9275,0.8914,-12.6112,17.3303,33.582539512489696,0.4325684462945664,0.02322292862086321,0.02322292862086321,0.3574895295295399,0.507647363059593
LS_028_01,19.9275,0.8914,-12.6112,17.3303,33.75174302877305,0.421484314930596,0.044650028532774055,0.044650028532774055,0.27713233286591543,0.5658362969952766
LS_028_01,19.9275,0.8914,-12.6112,17.3303,33.920946545056395,0.4499266275341406,0.06295640300995417,0.06295640300995417,0.24639077645447077,0.6534624786138103
LS_028_01,19.9275,0.8914,-12.6112,17.3303,34.09015006133974,0.5047605005814908,0.0759389777879026,0.0759389777879026,0.2592524388877967,0.7502685622751849
LS_028_01,19.9275,0.8914,-12.6112,17.3303,34.259353577623095,0.534232722638951,0.09727074918488103,0.09727074918488103,0.21975978940336666,0.8487056558745354
LS_028_01,19.9275,0.8914,-12.6112,17.3303,34.42855709390645,0.5106935572853973,0.11719488837574062,0.11719488837574062,0.1318065782441747,0.88958053632662
LS_028_01,19.9275,0.8914,-12.6112,17.3303,34.597760610189795,0.4661262693204121,0.11733982280289813,0.11733982280289813,0.0867707223405545,0.8454818163002698
LS_028_01,19.9275,0.8914,-12.6112,17.3303,34.76696412647314,0.44829543072447753,0.09908005480140739,0.09908005480140739,0.12797307565225025,0.7686177857967048
LS_028_01,19.9275,0.8914,-12.6112,17.3303,34.936167642756494,0.46128792145192943,0.07228612947193004,0.07228612947193004,0.22758939072427317,0.6949864521795857
LS_028_01,19.9275,0.8914,-12.6112,17.3303,35.10537115903985,0.4702932514173951,0.041236833292961045,0.041236833292961045,0.3369760102975963,0.6036104925371939
LS_028_01,19.9275,0.8914,-12.6112,17.3303,35.274574675323194,0.4528022046356843,0.021803838620785845,0.021803838620785845,0.38231115625441414,0.5232932530169545
LS_028_01,19.9275,0.8914,-12.6112,17.3303,35.44377819160654,0.4244094868162062,0.0474628737010769,0.0474628737010769,0.2709636746101286,0.5778552990222838
LS_028_01,19.9275,0.8914,-12.6112,17.3303,35.612981707889894,0.4170381375608543,0.06757895972217819,0.06757895972217819,0.1985577221540612,0.6355185529676474
LS_028_01,19.9275,0.8914,-12.6112,17.3303,35.78218522417325,0.44507195409214,0.08281462910509978,0.08281462910509978,0.17733515194210958,0.7128087562421704
LS_028_01,19.9275,0.8914,-12.6112,17.3303,35.95138874045659,0.4933975354968494,0.10647790020682933,0.10647790020682933,0.1491582047278005,0.8376368662658983
LS_028_01,19.9275,0.8914,-12.6112,17.3303,36.12059225673994,0.5317767289137121,0.12155617823038398,0.12155617823038398,0.1387898521666181,0.9247636056608061
LS_028_01,19.9275,0.8914,-12.6112,17.3303,36.28979577302329,0.5394940494861418,0.1140540841681962,0.1140540841681962,0.17076118070048896,0.9082269182717946
LS_028_01,19.9275,0.8914,-12.6112,17.3303,36.45899928930665,0.5189758051692162,0.08842208627371609,0.08842208627371609,0.2331102899313897,0.8048413204070426
LS_028_01,19.9275,0.8914,-12.6112,17.3303,36.62820280558999,0.4892446598821629,0.05566858336686163,0.05566858336686163,0.3092700750542744,0.6692192447100515
LS_028_01,19.9275,0.8914,-12.6112,17.3303,36.79740632187334,0.4691859916374379,0.024780278375338895,0.024780278375338895,0.38907221753382093,0.5492997657410549
LS_028_01,19.9275,0.8914,-12.6112,17.3303,36.96660983815669,0.4659195761022264,0.03330387290919796,0.03330387290919796,0.358249318705993,0.5735898334984597
LS_028_01,19.9275,0.8914,-12.6112,17.3303,37.135813354440046,0.47573674841429986,0.058692291710457256,0.058692291710457256,0.2859866201673706,0.6654868766612292
LS_028_01,19.9275,0.8914,-12.6112,17.3303,37.30501687072339,0.4945604363517963,0.07635638572063629,0.07635638572063629,0.24770290939683362,0.741417963306759
LS_028_01,19.9275,0.8914,-12.6112,17.3303,37.47422038700674,0.5242357046925856,0.09993720086978183,0.09993720086978183,0.20114222633209483,0.8473291830530765
LS_028_01,19.9275,0.8914,-12.6112,17.3303,37.64342390329009,0.5635056886061839,0.11996625190227041,0.11996625190227041,0.17565898812194602,0.9513523890904217
LS_028_01,19.9275,0.8914,-12.6112,17.3303,37.812627419573445,0.5955651788049572,0.11875800997690608,0.11875800997690608,0.21162468224647862,0.9795056753634357
LS_028_01,19.9275,0.8914,-12.6112,17.3303,37.98183093585679,0.5968488077457877,0.09760918493208136,0.09760918493208136,0.28128172356528186,0.9124158919262937
LS_028_01,19.9275,0.8914,-12.6112,17.3303,38.15103445214014,0.5657016054328116,0.06770280328585769,0.06770280328585769,0.3468208081120413,0.7845824027535818
LS_028_01,19.9275,0.8914,-12.6112,17.3303,38.32023796842349,0.5328906955002058,0.03561452215898333,0.03561452215898333,0.4177501898191824,0.6480312011812294
LS_028_01,19.9275,0.8914,-12.6112,17.3303,38.489441484706845,0.5284652713422093,0.02430425196518047,0.02430425196518047,0.44989047398910137,0.6070400686953172
LS_028_01,19.9275,0.8914,-12.6112,17.3303,38.65864500099019,0.5429220423734262,0.050670539350970996,0.050670539350970996,0.3791059592049655,0.706738125541887
LS_028_01,19.9275,0.8914,-12.6112,17.3303,38.82784851727354,0.5417036605834752,0.07325776578331909,0.07325776578331909,0.3048638636124598,0.7785434575544905
LS_028_01,19.9275,0.8914,-12.6112,17.3303,38.99705203355688,0.5173337097999469,0.09627963065013115,0.09627963065013115,0.20606502815509037,0.8286023914448033
LS_028_01,19.9275,0.8914,-12.6112,17.3303,39.16625554984024,0.5016390391966072,0.11892996914011915,0.11892996914011915,0.11714260467213677,0.8861354737210777
LS_028_01,19.9275,0.8914,-12.6112,17.3303,39.33545906612359,0.51780156740825,0.12760290570285995,0.12760290570285995,0.10526583203016615,0.9303373027863339
LS_028_01,19.9275,0.8914,-12.6112,17.3303,39.50466258240694,0.5414102665062704,0.11705502067928163,0.11705502067928163,0.1629754748403785,0.9198450581721624
LS_028_01,19.9275,0.8914,-12.6112,17.3303,39.67386609869028,0.5268995760251955,0.09342430752170541,0.09342430752170541,0.22486205428252898,0.8289370977678621
LS_028_01,19.9275,0.8914,-12.6112,17.3303,39.843069614973636,0.4671230563416439,0.06688412419470376,0.06688412419470376,0.25088901991591395,0.6833570927673739
LS_028_01,19.9275,0.8914,-12.6112,17.3303,40.01227313125699,0.4097139932638698,0.036328938580790185,0.036328938580790185,0.29226380425461107,0.5271641822731286
LS_028_01,19.9275,0.8914,-12.6112,17.3303,40.181476647540336,0.4058865937771679,0.02434704878432915,0.02434704878432915,0.32717343580317837,0.48459975175115744
