ground_truth,prediction,model_uncertainty_std,measurement_variance
0.3123310013812524,0.4379334289423862,0.039977287420076266,9.930810449039605e-05
0.27126629915661044,0.3289605368719624,0.08717622129550034,0.00015502843626895703
0.28253405437889684,0.2595751287083363,0.0183411857906042,1.4859606179754744e-05
0.2849013270602108,0.2835665378126788,0.024853462661109528,1.3002487095936748e-06
0.27703364943428394,0.276279101689779,0.024797962461759894,6.754427402795772e-07
0.3070017019922032,0.30561830152033953,0.030809057214949438,1.718916286747968e-06
1.2824867947014755,0.9616018835156135,0.028083144004887726,0.00019706209391833523
0.3761653937061684,0.39975723464037305,0.029130742439630975,3.566137252543835e-06
0.37286255271075325,0.38982275377730846,0.026803536887602303,1.6810960368189075e-06
0.3826370609515782,0.4065602947739133,0.028705913482494353,9.948280583342054e-07
0.38874139652545664,0.41851925387956745,0.028453358334335332,9.800583734967963e-07
0.4555351415781569,0.45468053698756083,0.030164204064128182,1.880362949856137e-06
0.4525095034084544,0.48981943284122154,0.03904192173365371,2.013458444628852e-06
0.4816375604160696,0.5474400210534218,0.0385468988898761,3.6366908138737177e-06
0.4524519155654843,0.4536552790693964,0.041751046479909966,2.892752965246034e-06
0.4435160549987722,0.469433406132715,0.03662552460429528,1.7656232221169736e-06
0.4778790142521369,0.476291837103866,0.03753960288175259,2.779904749089522e-06
0.5514942270094046,0.5329078405331771,0.03563958357200119,7.524385667105726e-06
0.4128262390385822,0.4170267392265437,0.04215951096327323,6.1908679612260574e-06
0.5000476979781153,0.48697855905105153,0.03173719261068081,2.2950520934481755e-05
0.4883969809635734,0.5064803786239231,0.07494126226625429,0.00015039199802470752
0.4962249966679407,0.5242392113705431,0.08978804249377649,4.118140461668197e-05
0.18779008615719192,0.18455375434650811,0.02113539875640042,2.4717123068443038e-06
0.20225837405934935,0.18902605808329032,0.023186424525758007,2.9391791202708064e-06
0.21939525092916395,0.22909731114345755,0.024813679292712873,3.0103950316017605e-06
0.26713584451373934,0.28915074111372174,0.02507951797894463,5.253818692612239e-06
0.42092742477558637,0.41229378297968955,0.028515283381415523,2.649001361324185e-05
0.4538562189217548,0.4674480060212285,0.03845795880009277,2.628971007995219e-05
0.5632901663072971,0.6801720888866107,0.051200771157490985,7.436812481866765e-05
0.32984586418295453,0.3895355456021634,0.043796570232142326,5.0504461633354714e-06
0.29366566256576687,0.34931779936529384,0.06533447559468691,2.9049217035608463e-06
0.319294996392765,0.37606654306209264,0.06754474349219411,4.840561978940429e-06
0.3483018164306468,0.31834375213033006,0.06377204987106996,7.501677823957505e-06
0.35145911777833677,0.3116083941926632,0.05952886603095839,7.643626853836674e-06
0.43975539263707025,0.3736138175374353,0.049907705753260985,2.216846272435115e-05
0.4876045778837303,0.49048751909199695,0.043240400092165863,3.7059755477230645e-05
0.4449057413917081,0.45670851349660396,0.036381706536291955,3.935497550335611e-05
0.392571376710586,0.34406128442751266,0.05190017216915848,4.0851775063351247e-05
0.3763404236455511,0.3649285239445901,0.04002770674706479,4.5517503387319565e-05
0.40494973186116723,0.39054813597816496,0.07188544578506885,0.0002550688386653731
0.2317897453981559,0.3181650281997541,0.01490987105030504,1.9014806193539276e-05
0.2283949398116065,0.34216699474507983,0.020325004819810272,7.2868648592141885e-06
0.261320516305377,0.31995014058801186,0.025357961660029668,4.052404520872332e-06
0.31744465556126844,0.35758592040388537,0.029368114112883578,7.654133395370055e-06
1.0499329388159115,0.9023157926797234,0.03105349838231738,0.000673288373539989
0.41108595993479136,0.38679708220041675,0.033481161525192815,1.903061204951708e-05
0.37974036027931374,0.3460107014319993,0.03373607921830245,9.553916526733265e-06
0.40546125164151947,0.3592608738291294,0.03310737609345307,9.4671623290835e-06
0.3888089569619274,0.3537822861180753,0.03351105524097058,9.681109382402712e-06
0.4455766645862249,0.4076074031561131,0.03518904520476544,1.7610544651584103e-05
0.489311681385188,0.435266855810446,0.03818744803557208,2.2333830379979924e-05
0.5407368612640796,0.4473151422219046,0.038319981334797686,4.1215908221132454e-05
0.4408268510313288,0.37003540027239173,0.03405675340865288,2.6324034897851147e-05
0.4872972296800058,0.3613661138298437,0.03238732929220363,3.801606135606756e-05
0.48975372804662765,0.41366173923868044,0.028439245760351912,6.519958558725822e-05
0.7552490966132637,0.48423003760735855,0.03267331541551223,0.00010140473261879326
0.41746971240554004,0.35708268051067593,0.0337854159178246,4.115817925651118e-05
0.5420761791508233,0.46624738085769574,0.032123981757648766,0.0001915138005826944
0.24172276654576214,0.2717016908762684,0.04834067276709101,2.0153307633933537e-05
0.2733755202828002,0.3519036764041017,0.062426743753320926,1.864256237116183e-05
0.27411241158918787,0.342205050000727,0.07271884659893929,1.352571948817023e-05
0.32789003898511826,0.3701057074041585,0.09034073492101329,2.681155151009812e-05
0.36262839775459216,0.18060883587346613,0.09442845886524973,3.6028367273693386e-05
0.37038675908951607,0.5118478732882108,0.13616139830013127,3.450883222581945e-05
0.3814435764960355,0.4047959041224033,0.16177309451951727,3.5365534229694205e-05
0.3914372408317145,0.22536652039994626,0.11591151155266374,3.891056471609448e-05
0.40994780087888,0.25669112432354313,0.08504499483493955,5.4335486846427634e-05
0.5094074237741489,0.5281242008622958,0.09754889738800365,0.000131049114447745
0.4809530822046625,0.36973604609143695,0.09512129041869527,9.90917570367254e-05
0.43228568174770404,0.4093758315069325,0.09479740334323437,6.459377915244715e-05
0.4260693655740115,0.3045548820800372,0.1404070671480537,9.962945299355952e-05
0.457942224962705,0.5994862034083548,0.1656876959057737,0.00015846455675606191
0.5034429695899264,0.4825184151608824,0.16913810109378186,0.00023236756908998627
0.5444576574674101,0.5404850464903808,0.14866951352871943,0.00039352285536540854
0.5131622640358361,0.31339418921755446,0.16312704620078047,0.00035700062932287355
0.3115235770496272,0.2432242694170803,0.02180030167465472,2.887176502812755e-05
0.3211710356425345,0.22357665668717885,0.03030263873624611,1.1611354997965172e-05
0.3131434115390659,0.24911336157246078,0.04153305184120481,4.850095489137699e-06
0.3254108853582098,0.27683678800696865,0.049418210033389254,5.217701473802025e-06
0.51484896580783,0.7585107661132393,0.05965633308499236,4.805490184295592e-05
0.37842581394930613,0.18370709453043865,0.06855320641172694,7.597534707258435e-06
0.3912325048217214,0.4192462948084581,0.07533262509267215,7.611159349992044e-06
0.37918020138458175,0.45836688964927697,0.08178062656999101,6.650360431986518e-06
0.39655429324247654,0.3103726918147127,0.06571641553481058,9.640657818647994e-06
0.48670056755723223,0.4643698506503966,0.07992557618570999,1.9810398779420945e-05
0.49382658905895405,0.3838643364379717,0.08398107219762645,2.097840257662515e-05
0.46790786197962864,0.31807623718451783,0.11279417579269495,2.073949464409748e-05
0.42991485428706455,0.4435803340563076,0.07999357291633673,1.3751069022847395e-05
0.4335274709292734,0.47988597798471505,0.0744486193205894,1.4902922483078505e-05
0.45915561453799913,0.4100403897739326,0.07333231509393802,3.4419452217196676e-05
0.551940160791988,0.32199989010181795,0.0886281120298683,7.183992147995299e-05
0.4761227101112644,0.4378905432028468,0.08327308802150749,5.3461249405638105e-05
0.47398884890663867,0.37990281512874974,0.11017470587703969,0.00012587145585133774
0.33506920382732125,0.4123076922472535,0.09745214005952062,1.4720488756956746e-05
0.3545359950532188,0.4501271802658118,0.13198234690537,4.453700907157828e-06
0.32237057150702336,0.34043531495634305,0.15165254370145248,3.30263007753325e-06
0.4153505933708556,0.34712371965106764,0.17473275173241432,2.898658014204585e-06
0.4041609763239092,0.05816176339362156,0.15024659561712966,2.8436127143707255e-06
0.4172056114961726,0.3266133410945699,0.131311114378503,4.8138547358393084e-06
0.39292737332759303,0.32124253051727064,0.13101457760795931,2.936761307278702e-06
0.5187866652884446,0.48904464121278207,0.1635762726872005,7.485549353040394e-06
0.48120663568763894,0.38326833170732677,0.12032660383784413,4.968802756485825e-06
0.45346594247225747,0.27857436233741084,0.13258639232193667,4.010566650178706e-06
0.4439486071932451,0.4195004268401961,0.13274274943103806,3.6725092828429003e-06
0.47351580704181695,0.3736933007133755,0.12147193153154939,5.106226098750009e-06
0.5028568438036405,0.3197015490364046,0.08452895400457998,5.89296037665017e-06
0.6131521280740045,0.4234642503272065,0.09600652584022135,2.037092445292775e-05
0.48084361923411933,0.436647109957936,0.13334897564619436,6.1947317045725e-06
0.4819762230297914,0.4299229484996593,0.14692435479773353,7.319028494360169e-06
0.513760839591897,0.37640695882473085,0.1632419066705623,1.0132097245441348e-05
0.46629080344233753,0.357120982460592,0.14433545470034953,1.6450197777894932e-05
0.4927953782384306,0.3145777180876906,0.1722510053243674,8.117975831748742e-05
0.1546225150989665,0.26082607541862846,0.08233531742836098,1.0789526576677017e-05
0.17951567102374294,0.21944784348772117,0.09076247852793054,9.193784271580509e-06
0.2035281334090526,0.22383339685768733,0.09750713446022548,1.2834157644380581e-05
0.25204888827172045,0.3002615702591729,0.10600415115495392,2.084148466468108e-05
0.38614628091680275,0.27198278321251307,0.10942377182343974,0.00011749796642610981
0.42515968648037256,0.5992711657648433,0.11143383203464446,0.0001707693797675488
0.5243016957564787,0.42059414734255207,0.12158006691058144,0.0003220733829865231
0.34931685781923716,0.30093001044053347,0.11838459832913988,6.31507638624846e-05
0.29285912934789526,0.3017528664894047,0.12785216488838344,2.869749556846581e-05
0.30421355892738233,0.3796374816680471,0.13772257250926648,4.257455599694716e-05
0.29497947139156844,0.3681260564307147,0.14699531837398638,3.651674624930468e-05
0.3097352403929819,0.19166744512586154,0.17394815262541372,6.661377817844599e-05
0.3827571307521513,0.29387347222138605,0.21411434964705914,0.00013420530051379487
0.23847402988109856,0.29374070449437006,0.04091098728157548,5.178195211204074e-06
0.2825101839476702,0.3048531247034836,0.0503518691408341,1.9431382178064267e-06
0.28351298543556,0.29926630829222267,0.04921743438525198,1.6290064305644261e-06
0.3072052444210401,0.32039957033867994,0.05551881470492578,1.883807867129141e-06
1.1007297502667437,1.0436519889454416,0.05074273954134733,0.00027982818012227206
0.4083364195889898,0.3964371841263403,0.05354885301091676,5.991810936647274e-06
0.4006289917303596,0.3449863129439289,0.05447757974469452,5.183544119977205e-06
0.38876181705992496,0.32603753148851106,0.048820162463989035,3.2722245851911316e-06
0.3653740403385338,0.2754877141856499,0.04814335756907442,3.124751991937308e-06
0.39402402821928195,0.37737092007632916,0.057876445182158794,3.863723327057296e-06
0.4421503378140706,0.38082102422236225,0.05836478304855833,7.815978654419204e-06
0.5390281676246983,0.40586557675629065,0.05424763657976969,1.668209617913472e-05
0.4139885153749389,0.316387466386135,0.06285759119397268,6.451230015643199e-06
0.4225602238937203,0.37022099057551283,0.06214317994875424,1.3041944049934903e-05
0.4584080298729246,0.3962450582150697,0.06221470654231304,2.5013340566742643e-05
0.5315830999252746,0.3751230708847705,0.06037928595251952,5.1673085906409595e-05
0.3894049877950178,0.3478856370236404,0.06301195702280502,2.6317502947326773e-05
0.48286998967906014,0.4375738807029394,0.06659940522398992,4.522551266424092e-05
0.4659364888357133,0.5036652261662432,0.10482499437526083,0.0002897176126560576
0.24814027509674677,0.1729766769669669,0.04410249285279726,1.1083875747367485e-05
0.2587422576076365,0.21777581943238788,0.04446608869246132,4.142092144857091e-06
0.2725021422234725,0.21834818070139783,0.04412594133386568,2.125867919814894e-06
0.35545833172965074,0.3101507633720304,0.04448393185147692,4.580932760773513e-06
0.7892208564682544,0.8572689046067623,0.04666974154005376,8.587437669735806e-05
0.7631586920535296,0.20141480342625373,0.04521707889206278,0.0002122035307240635
0.44724650196107596,0.40954130173703085,0.045610870686425053,1.2116957395386914e-05
0.37546605721197795,0.3608217032563895,0.044495465800456026,2.8365364800261395e-06
0.3340180458802329,0.3351932591707085,0.04461270152739451,2.2365820099505774e-06
0.41703624008237317,0.36530415749910455,0.046062219651541295,4.60396200146735e-06
0.415856602542427,0.4308423197675272,0.047730527072307016,3.231867639245924e-06
0.3906519354158716,0.4601705056886484,0.04698377859801604,3.175581708492917e-06
0.6466413753903849,0.3498742098248806,0.04648588120850562,3.818886839942411e-05
0.40009500895362765,0.38211123190902485,0.04798783116838694,6.617523079880783e-06
0.40265934719582613,0.466448504295565,0.04992720432004597,8.004245641475705e-06
0.4472213417743719,0.4744287705189043,0.050429656976742884,1.2248063109409888e-05
0.38554318801227705,0.36942630367534957,0.05241174020573078,1.3083253871840223e-05
0.3846506444210981,0.4807653975442043,0.06639403031823778,1.0852646881008664e-05
0.4920755059828845,0.4028829794369746,0.09068717264303748,0.0001224557824942901
0.4413252788915879,0.24753485380730722,0.21821258791153364,4.206245987093511e-05
0.09053412139268062,0.12964920077774345,0.04451088738610356,5.393569082764317e-06
0.11621264031385253,0.15477172421430385,0.057814691040347845,7.353740017251334e-06
0.1357702752287856,0.2034243550237278,0.05843667150282395,9.693287843059867e-06
0.1700418029496002,0.23615268145899249,0.062436388284727036,1.936719136344637e-05
0.20181445716137955,0.2698814496348001,0.06694650808798995,2.93107362481091e-05
0.16028187296073207,0.10948023008385588,0.08503651306546646,1.3662200588717723e-05
0.32711354050979846,0.48774963007910466,0.09707314630898616,0.00017278458664339873
0.23529809381865713,0.2756810994697896,0.08241947226444177,4.3884343975286916e-05
0.34435984434072453,0.4676436008394279,0.08492800928477595,0.0001470704261663502
0.31858878959605785,0.33657794239606065,0.08642276440094104,0.000150433535631559
0.2908984882212453,0.4272593770513115,0.0968611689485695,0.00012338994751022233
0.2922428548921504,0.3915213100190771,0.08283802352333404,0.00010179901180653991
0.3060030817079479,0.45420969346137063,0.08117540882700995,0.00013063121026673426
0.3732206282201269,0.45294681833332406,0.0676182804222589,0.0003467244217235042
0.5003752116398164,0.6963772927553175,0.040236881190741966,0.0008017373451222863
0.3408952485732997,0.3590962132002426,0.075038986941728,0.0003426353831513482
0.2027179350531787,0.19932030972738346,0.016883839979412466,1.0267217711961054e-05
0.21237522353258323,0.21781332148930144,0.01906092859888305,4.3175877059819015e-06
0.24216432276428204,0.23010233236834043,0.020328983141068253,4.082581170349403e-06
0.3102767977353911,0.2878960995994728,0.021218664941262094,1.3722325450862964e-05
0.45590446388377975,0.4579295320350165,0.023879374246366804,3.939374704164967e-05
0.49366038560982817,0.48131871197955634,0.03490167514751716,4.519797040663768e-05
0.728073227389107,0.5692532000754378,0.050237549248413525,0.00017352991904202942
0.38171401923546056,0.32215178314628634,0.044144770858887836,1.4389077762124692e-05
0.3357115322541801,0.2651162201309618,0.07150751914152974,8.062087982315078e-06
0.3512280471959691,0.30164527158228993,0.07096379828630839,1.0642622694568938e-05
0.343239190824623,0.3774526743145,0.06065087569325491,1.2046161487030412e-05
0.3453702172263497,0.3792649087040968,0.04906364626199082,1.0047092659575803e-05
0.4231497142657249,0.4670950974693116,0.04093340886641439,2.4214679168079173e-05
0.508569533072113,0.4975958143019589,0.0349555704858611,8.571605029562336e-05
0.4759394408093311,0.4578174478938206,0.028352533138749192,8.525597980440074e-05
0.40893788103612083,0.44836943587136563,0.04317584166372587,6.031289630119542e-05
0.39661138380734756,0.4060122966429592,0.031514684656436774,7.737920874809939e-05
0.43422358857559057,0.4280235028856822,0.07027511060650155,0.00038496040239911956
0.20246695749109148,0.11246661058793705,0.062813147955966,9.07912063160216e-06
0.21397317723865314,0.0741191224254445,0.06603468566942326,3.3028714315881386e-06
0.2252130857159135,0.1254458989421412,0.07484242984169884,1.774577214635981e-06
0.2895546372713813,0.19899022686128998,0.07561566154572114,3.1383973196452824e-06
0.5245770195444496,0.38038666323531567,0.09161959109357319,4.7526074041537934e-05
0.7038289149471032,0.368528198580401,0.10288361109631765,0.00010989263491579637
0.3844089102292101,0.2447751451640181,0.12043643428511926,8.694267758695126e-06
0.33237294957188096,0.2426212495824096,0.11516788262477486,3.088116008352963e-06
0.30524076770667596,0.2260619993334867,0.1168277867716523,2.4961390926071884e-06
0.3930277884562753,0.21018119055767806,0.13605567164079893,6.341472578232908e-06
0.38983732286232636,0.20661169935390708,0.13074612859405926,5.1114390425437586e-06
0.3671284627501427,0.2625305450141317,0.13623862207772813,4.573556613483701e-06
0.570149122549818,0.3666979867064013,0.1344191586125718,4.8856065450341545e-05
0.3860407077086573,0.28997275553384366,0.1540945938980633,1.0126205708995557e-05
0.3903563033354966,0.3173551695437741,0.15454623980056414,1.4087771072552526e-05
0.42787252369450307,0.3209473516969125,0.15511303409012336,3.655559721962827e-05
0.3798012333314786,0.2723148751763954,0.20439531292231083,3.5721859630562804e-05
0.39035972213067544,0.1279870921621984,0.25259539302805484,3.449982933527916e-05
0.09989597631474216,0.045578236501359726,0.04886339716837366,1.5585587261024836e-06
0.10542901111590458,-0.006791375740950789,0.08889405742077007,4.5154445687529504e-07
0.11912939254386679,0.1033786113341586,0.06868310182132055,7.327391564910509e-07
0.1341767258262153,0.15835141638295247,0.08746570646739642,6.752480997170692e-07
0.16189177081359316,0.22034059621309243,0.08818889129997624,3.899089088295902e-06
0.1335572740858719,0.0572543474504234,0.11543454534766298,1.9570280884424514e-06
0.21951806751108907,0.3459779837463712,0.10593639763979795,3.07709078317157e-06
0.1755432115459579,0.3451319827460272,0.06370507417290819,1.1950083265707633e-06
0.4899900687163823,0.4274790382519636,0.07470164401764261,8.691179447428802e-05
0.2887555199967492,0.4291704229196558,0.08145805702472211,6.126950358909274e-06
0.36771391111396,0.46230914454793814,0.06704687335075711,1.919127213080582e-05
0.29759786519689785,0.41474440360533704,0.05355706941228051,7.277830346904753e-06
0.24978564781053186,0.3939821143201522,0.05329666848902377,4.3797311399038165e-06
0.27889635386661216,0.36918762416363204,0.03968983989920251,9.333506599152209e-06
0.31147356292322625,0.36608022163303516,0.05546958791913228,1.4499747271917403e-05
0.2810839765595817,0.35237003441850473,0.07471878490890158,3.2179126927294526e-05
0.30376558692739414,0.3187810042475446,0.21687541365401447,5.328754100329297e-05
0.43111262545525386,0.361719953584486,0.15530414605879495,0.0002540920055523876
0.4776717494782644,0.33973685609391796,0.12601936289420174,5.7652852509272515e-05
0.231918597016646,1.9052572497258214e-08,0.29568234627987894,1.4006778640579984e-05
0.1317838241561329,0.15974458683289772,0.0213650622438187,4.038331532362076e-06
0.13584186964155678,0.1874250782828044,0.03884800016072085,2.4862650541465916e-06
0.15446516765671692,0.16013829224774678,0.03715449348170414,2.0449623746883523e-06
0.18765669019205866,0.18603245275545918,0.044443981336037094,3.767034216831082e-06
0.249277097439178,0.20071977131666718,0.053862752828330716,1.1479135209041866e-05
0.24527620940406178,0.48555859088518694,0.08993642583653413,1.1308872329848637e-05
0.49884560452162774,0.3197747272168612,0.1038881110880391,9.006925546177503e-05
0.32516143345915893,0.2464667689791742,0.09185342002219787,1.3329945699239195e-05
0.3112686265564084,0.3281346488368273,0.10515857498855011,1.0501033104346575e-05
0.33640157822395444,0.4089933081172194,0.10550461781337675,1.589085157637454e-05
0.32603009666235644,0.33866730201623396,0.10035219229608948,1.284963173069121e-05
0.34578123633610447,0.4083332837014324,0.08488085921528907,1.7958932395581682e-05
0.35111705828744505,0.3218869979971595,0.08175902200793007,1.7635460153586e-05
0.3940614608513517,0.4433085136991206,0.06671065375250589,3.6852041044466835e-05
0.48486530297741803,0.646485723801618,0.050179330664568395,0.0001221278567969723
0.3623722946829704,0.4055740462254389,0.058367555487952305,6.943042790234266e-05
0.4526948684052878,0.5011417276702361,0.06761465278185702,0.00036660003782474916
0.28676949086890546,0.23034473583148607,0.017887582307280513,2.0726007190360687e-05
0.29841129706307573,0.23278010725422682,0.024086942262364824,1.988136559164439e-05
0.2898068251245517,0.23881595474537365,0.02726116585826969,1.1385142198631151e-05
0.3264124617415609,0.33328396740061406,0.03392256962811271,1.7798271964265173e-05
0.829343956675437,0.8602874240593614,0.03503856234020417,0.0007372957778018092
0.38675486521145896,0.5594946617270455,0.04329410207228526,3.762866658741789e-05
0.3469146282705424,0.42529982043577363,0.04415470250714534,2.2639797142997225e-05
0.3509267031794531,0.44354560493258366,0.047703061853896396,2.3607571783540345e-05
0.3346260127662233,0.40657119153100585,0.0466203797988764,1.733731342287686e-05
0.3683939357203074,0.46135186618183344,0.05303975702250547,3.137156759861799e-05
0.41348029439658657,0.5040080448080939,0.05369194861354725,3.9699860461725554e-05
0.5049362104066977,0.5994129412940667,0.05386510493850782,7.833553112796075e-05
0.3942704748103783,0.46231745387574186,0.058732586269264406,5.9893782552734334e-05
0.39733247306199415,0.45955476540895446,0.06363892266635969,7.11290567930304e-05
0.4388050731662538,0.5314266745962053,0.06854572354500345,0.00012195533481545765
0.54949342470267,0.7673750139806241,0.07197703134911365,0.000364072151749395
0.4114346255765983,0.4708947311099383,0.0723315611475256,0.00020292923573720127
0.2682805632343248,0.1855864312378943,0.07327446726670621,5.505388519148054e-05
0.3189618548615068,0.20591959042478503,0.11574422641311875,9.151105457321731e-05
0.33214728538055277,0.22037841185997697,0.14946641383553597,9.155279075873106e-05
0.36899898379864415,0.28378445928535656,0.19991183505997112,0.00013813028416924568
0.37988853707942305,0.12993449277037067,0.19609279932134113,0.00013679543068031167
0.3713419179962249,0.27214954188727086,0.18257703949618437,0.00012554868446425522
0.35397032181285487,0.27657187947909023,0.13690925886214672,0.00010525262769442339
0.4924268904724256,0.42806798242064287,0.11745831720714613,0.0004876035822928893
0.4833292968778291,0.24411726536963685,0.0952908664523928,0.00032340854265414673
0.5031847250993852,0.20173309385015215,0.10740402161237347,0.00039051618652338434
0.5131270054965048,0.27805517838538324,0.12054592924007627,0.00045656973914458694
0.2422497838070718,0.2045351996786584,0.03249015130310189,8.95860165606206e-06
0.28137648369879287,0.2500069032572476,0.03874650508147061,1.1620491410643494e-06
0.28880284726406175,0.2909171072801937,0.03854839467372341,9.793620946236435e-07
0.3455703313972408,0.33379247765651043,0.05295822975639208,2.132167243367374e-06
0.9925804041991593,1.0157865324356017,0.0619177523753021,7.763109090489379e-05
0.4230075582078388,0.3569027148063795,0.07169076198173877,7.3829407454034375e-06
0.38604839481900194,0.36027955877326834,0.07641898937228014,1.7350847723859054e-06
0.3951590987012919,0.3446266769200411,0.07347172804483049,5.136612548565362e-07
0.36271765252501653,0.3399819615702394,0.07351760376392205,3.5333943937284113e-07
0.488694595357401,0.36094622680562916,0.0776967981591922,3.969328925709476e-06
0.4680357456278706,0.4474260822997624,0.08287368600614363,1.4049504149768363e-06
0.47965573330562705,0.555427461368795,0.07524293032573769,1.2933305128213044e-06
0.48078814034411665,0.6291877876224479,0.07765984420392426,2.3016969336328383e-06
0.42053292996349356,0.5526840065328853,0.06954132797791282,1.2174699757451148e-06
0.470021682102674,0.5766541348243565,0.06895258755774153,2.511168172253943e-06
0.4942690819011657,0.8240304650084629,0.06816554131512165,2.868327878656338e-06
0.40217931911238236,0.43075805245190807,0.07983916855547973,2.024941416850054e-06
0.4829920447070075,0.5459830466030949,0.07564027299862236,1.4619008137840033e-05
0.4550094126046579,0.3472333710451302,0.19523891903558424,3.0435727000511013e-05
0.4582571618989693,0.33694058093270357,0.1804908168099018,1.058085211607356e-05
0.23969495466638496,0.22530376929237983,0.021055443234231676,5.435683830328249e-06
0.24069099123188947,0.24876142285092218,0.029826690276765665,1.2871364546683052e-06
0.24852628214541647,0.24746826640643826,0.031173832867447626,9.784027487185093e-07
0.303963716572458,0.2845544353165853,0.040118869034128604,3.161411307757678e-06
1.056090804570929,1.1236079677770574,0.03856042397992454,0.0003286870580862238
0.3968937300365566,0.3204665490069494,0.04504430511608032,1.2783053852574402e-05
0.3779934673797515,0.3735690941740244,0.04371543547585189,2.1912431279051357e-06
0.3945497950353614,0.38258765943964024,0.042382898480514526,2.303119827496397e-06
0.3822511552870251,0.3872885930811374,0.044124833231094326,9.93813796567862e-07
0.4085453847648006,0.4236300334301596,0.047450524075927564,1.6272870462272798e-06
0.45043289181699475,0.45475323602881773,0.05442766009534614,2.5166544605765533e-06
0.5257946799157542,0.5563060409243046,0.05272435462812549,5.386150356585628e-06
0.42987825068276353,0.4489355142380012,0.05413986348240196,2.014139078265183e-06
0.44040182599445776,0.42598381116484063,0.04902620112158757,2.0664906436145907e-06
0.47567080924799293,0.479763506882657,0.057037816140188956,3.9284440674775345e-06
0.5457809520204606,0.4975742335970424,0.057640471725794555,8.766658513279984e-06
0.40710075425255343,0.3816819505468316,0.05814163762849258,7.53239415746337e-06
0.48840222162939145,0.4711404745408784,0.0554043022893724,2.35047308049886e-05
0.4986647484923396,0.46864568131311873,0.11697499804744282,0.00014180467267292763
0.45091324023826357,0.4871553861881207,0.13728082363576363,3.125578403962299e-05
0.14941790223082843,0.28056953549889574,0.031819263585066794,9.993459393842798e-06
0.17252709514592623,0.2937643182615761,0.03163871229133337,9.517812453347416e-06
0.20932566323884993,0.2736135440025991,0.032897348096878276,9.58764861683401e-06
0.2616312712246617,0.2944619104314743,0.03617053251998922,1.7205539516822218e-05
0.443711149911722,0.48969280739306065,0.06410502571719567,0.00011036479780937991
0.5264161983693759,0.40882188964992716,0.059441494628969076,0.00019175889532786696
0.3605712045345822,0.31336454093611477,0.041406820434200076,5.747159872438031e-05
0.342131581793608,0.25799053273420075,0.03698437798827617,2.8216289557410762e-05
0.2957341692972184,0.23530343775647544,0.04038091174060157,1.8844033902764295e-05
0.3387074447129215,0.2699698259129107,0.05120934565826531,2.0913322878912867e-05
0.3619951846136905,0.2878912503749123,0.07213681454514526,4.3501015349927935e-05
0.36585115132431956,0.27114744600116425,0.08991573826845194,5.2214311224078415e-05
0.46478194548900714,0.5241984011425926,0.10578225642773832,8.380847102212146e-05
0.4853290205969864,0.4689062350637949,0.10857589762196118,0.00023345909858147603
0.4663070775554523,0.4871808998713625,0.12793556099241202,0.0002555702325270464
