k_id,esc_signal,n_reps,T_method,T_loc,T_std_raw,T_skew,T_kurt,T_var_boot,T_se_boot,Q_method,Q_loc,Q_std_raw,Q_skew,Q_kurt,Q_var_boot,Q_se_boot,RPM_method,RPM_loc,RPM_std_raw,RPM_skew,RPM_kurt,RPM_var_boot,RPM_se_boot,VIB_method,VIB_loc,VIB_std_raw,VIB_skew,VIB_kurt,VIB_var_boot,VIB_se_boot,N_method,N_skew,N_kurt,D_method,D_skew,D_kurt,eta_point,eta_var_boot,eta_se_boot,v,neg_T_frac
LS_031_01,1228.9473684210527,1000,trim10,0.46110406201752624,0.03169203724074147,0.6880546253976366,-0.32254181873059995,1.1892070444335355e-06,0.001090507700309143,trim10,0.0147113829712135,0.007327426811954786,-0.024982337235333964,0.5086265380282775,4.796856897502412e-08,0.00021901728008315717,median,868.0,1.8262897728275034,1.6450106824276671,5.316050193688991,0.0,0.0,trim20,0.12247395833333333,0.0032208674477193075,0.943675368013876,1.0376533493785338,7.2832789573291786e-09,8.534212885397913e-05,trim10,0.7483108584446194,-0.23193195833388058,trim10,-0.02271845563597498,0.5151314973103074,0.37038675908951607,3.450883222581945e-05,0.005874421863112952,20.906251912088877,0.0
LS_031_01,1239.7368421052631,1000,mean,0.5475272869795217,0.04276238757160743,0.021780163079414754,-1.0828228091290388,1.7821380210394734e-06,0.0013349674232128188,mean,0.016950405901180708,0.00823597157851114,0.043061914149477645,0.44276131751947334,6.900961907462705e-08,0.00026269681968883263,trim20,947.6783333333333,1.770850335548126,1.2613985277369764,1.9167668964375029,0.0024405663330000714,0.04940208834654737,trim10,0.10879638671875,0.0031327886196540413,0.4870467368137636,0.07435555808020622,1.0178016566180122e-08,0.00010088615646450271,mean,0.07544607258134135,-1.087225338199943,mean,0.04625104745527203,0.452679917188076,0.3814435764960355,3.5365534229694205e-05,0.005946892821439967,22.825347889741014,0.0
LS_031_01,1250.5263157894738,1000,mean,0.649557478529434,0.07741774036886731,0.054602916320881996,-1.199550434473856,5.963266400043411e-06,0.002441980016307138,mean,0.01979470971065743,0.009679983149998931,0.03252144434449309,-0.0767281455528348,8.45967494100198e-08,0.0002908552035120221,median,1025.0,5.258512713301733,-27.491287117386456,823.8014214655337,0.0,0.0,trim10,0.11784912109375,0.0022122638830386356,0.4171764485890265,0.43542577046119213,5.511900540944698e-09,7.424217494756399e-05,mean,0.12586608780030953,-1.1851650303485806,mean,0.03397538964705465,-0.07698504782834181,0.3914372408317145,3.891056471609448e-05,0.006237833335068715,24.687682269459792,0.0
LS_031_01,1261.3157894736842,1000,mean,0.7335130939214003,0.10462893405923139,0.029169435155151177,-1.148465434112577,1.0866343752997378e-05,0.0032964137715094837,mean,0.021411674480349106,0.011278057223909262,-0.0378448559430386,0.308872669708403,1.2818279068101175e-07,0.00035802624300602844,median,1089.0,6.150469272524843,-21.8987962747357,609.5996885284766,0.23539939939939933,0.4851797598822516,mean,0.16026171875,0.004107839090490345,-0.014451656464095151,-0.3976279015809019,1.5724476169895498e-08,0.00012539727337504392,mean,0.1202757565946973,-1.1364925475872008,mean,-0.03692192367651638,0.3081073145474251,0.40994780087888,5.4335486846427634e-05,0.007371260872227195,26.22915706482118,0.0
LS_031_01,1272.1052631578948,1000,mean,0.8346570263421541,0.13279427158387627,0.030827288969329073,-1.0940748090521932,1.7484978905457264e-05,0.004181504383048912,trim10,0.019772116524356287,0.012807250592546466,-0.08832148204798414,0.6706541804988362,1.611523158366679e-07,0.0004014378106714263,median,1154.0,11.126505431766217,-17.638683725894012,334.88560831433875,0.0,0.0,trim10,0.24014404296875,0.004650763463367972,-0.021409338688094654,0.18006163292377586,2.130692546312754e-08,0.00014596891951072167,mean,0.13892613383731275,-1.0793439507051612,trim10,-0.08696647809209716,0.676218415110514,0.5094074237741489,0.000131049114447745,0.011447668515804648,27.794717403860098,0.0
LS_031_01,1282.8947368421052,1000,mean,0.9370060794353465,0.1702954066725049,0.031953350109919954,-0.903074371929744,3.0030730265331528e-05,0.005480030133615282,mean,0.02349366872975518,0.014213724307922343,0.05290105103863916,0.4717805666228516,2.0334101236916426e-07,0.0004509334899618393,median,1227.0,6.588943251627923,-25.20635379959466,737.695129393807,0.0,0.0,mean,0.3217109375,0.005959641671467319,-0.06497312268712474,-0.39639433763237,3.473479961513639e-08,0.00018637274375599128,mean,0.1815051653731073,-0.8766802972812457,mean,0.0540987394509971,0.4750843839518528,0.4809530822046625,9.90917570367254e-05,0.009954484267742121,29.552962092319184,0.0
LS_031_01,1293.6842105263158,1000,mean,1.0714264765695747,0.22618510948071122,-0.038161955016250776,-0.8089044991190946,4.966732399930785e-05,0.0070475048066182865,mean,0.030278004439255733,0.015712308179702435,-0.02277704581843479,-0.27632748378915206,2.504293189057334e-07,0.0005004291347491005,median,1300.0,7.217511168503133,-23.038694673923438,648.9992639258872,0.0,0.0,median,0.287109375,0.003565036722192435,1.518429968660122,4.236856733294453,0.0,0.0,mean,0.15172673868442388,-0.8178931173173551,mean,-0.024721451760892483,-0.2778026716616,0.43228568174770404,6.459377915244715e-05,0.008037025516473563,31.311206780778274,0.0
LS_031_01,1304.4736842105262,1000,mean,1.124689434631981,0.2789854096375844,0.06604578033672392,-0.8355728491243193,8.742846998535519e-05,0.009350319245103622,mean,0.03168661192912693,0.020452113783060666,-0.0034795718264772815,-0.4897834260817535,4.151546638724908e-07,0.0006443249675998058,median,1364.0,7.336456815016264,-25.908992499468436,759.7752359631723,0.002245995995995997,0.04739194020079782,trim10,0.3783447265625,0.007159051847496445,0.49019514586358387,0.316547892257002,5.424558708259668e-08,0.0002329068206012797,mean,0.2813701149349161,-0.7978023942872952,mean,-0.00225596215404963,-0.4892452157871978,0.4260693655740115,9.962945299355952e-05,0.009981455454669901,32.85268157613966,0.0
LS_031_01,1315.2631578947369,1000,mean,1.285077365237024,0.3843623118922088,-0.002537758513666487,-1.0533818084987676,0.00015554989869227833,0.012471964508138977,mean,0.03453818875711869,0.025609008671458707,-0.006161967608560857,-0.8034282460091244,6.747606486122409e-07,0.0008214381587266572,median,1438.0,10.45169062098744,-19.807557304974196,419.0670241981594,0.03302277277277277,0.1817216904300991,mean,1.04420703125,0.02350778109264738,0.11037940797715277,-0.9330192232314083,5.759818742692945e-07,0.000758934696972865,mean,0.2122726378841813,-1.0246309622691034,mean,-0.004669910659602056,-0.8024105171598395,0.457942224962705,0.00015846455675606191,0.012588270602273448,34.635011808276275,0.0
LS_031_01,1326.0526315789473,1000,mean,1.4716651567272538,0.5219070868535125,-0.03887592486056896,-1.115534210413689,0.00028190964037822354,0.01679016498960697,mean,0.03726866229009758,0.03219475117226772,0.028212127980789755,-0.8903217598208224,1.096109334579493e-06,0.001046952403206322,median,1505.0,4.5517325568698865,-23.030932364062643,650.260995642599,0.0,0.0,mean,0.817330078125,0.006816784679136588,-0.16544757160887902,-0.3203623301448535,4.587118273287376e-08,0.00021417558855498393,mean,0.20159171149624083,-1.0920220284123632,mean,0.028400430320245272,-0.8903964360180696,0.5034429695899264,0.00023236756908998627,0.015243607482810171,36.24874323467023,0.0
